ESTU_TIPODOCUMENTO_PRO,ESTU_GENERO_PRO,ESTU_FECHANACIMIENTO_PRO,PERIODO_PRO,ESTU_CONSECUTIVO_PRO,ESTU_DEPTO_RESIDE_PRO,ESTU_MCPIO_RESIDE_PRO,ESTU_AREARESIDE,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_PAGOMATRICULAPADRES,ESTU_PAGOMATRICULAPROPIO,FAMI_ESTRATOVIVIENDA_PRO,FAMI_TIENEINTERNET,ESTU_HORASSEMANATRABAJA,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,ESTU_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_NUCLEO_PREGRADO,MOD_RAZONA_CUANTITAT_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_COMPETEN_CIUDADA_PUNT,MOD_INGLES_PUNT,MOD_COMUNI_ESCRITA_PUNT,PUNT_GLOBAL,CONSECUTIVO_SABERPRO,CONSECUTIVO_SABER11,ESTU_TIPODOCUMENTO_11,ESTU_GENERO_11,ESTU_FECHANACIMIENTO_11,PERIODO_11,ESTU_CONSECUTIVO_11,ESTU_DEPTO_RESIDE_11,ESTU_MCPIO_RESIDE_11,FAMI_ESTRATOVIVIENDA_11,COLE_CARACTER,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,FACULTAD,CAMPUS
CC,F,15/07/1998,20203,EK202030335345,CORDOBA,LORICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,189,163,145,177,161.0,167,EK202030335345,SB11201420490675,TI,F,15/07/1998,20142,SB11201420490675,CORDOBA,LORICA,Estrato 1,ACADEMICO,53,53,65,55,63,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,06/02/1997,20203,EK202030144423,CORDOBA,SAHAGUN,AREA RURAL,NO,SI,NO,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,98,138,153,129,157.0,135,EK202030144423,SB11201420282686,TI,F,06/02/1997,20142,SB11201420282686,CORDOBA,SAHAGUN,Estrato 1,ACADEMICO,52,43,50,41,48,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,14/10/1999,20203,EK202030105677,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,92,149,112,204,159.0,143,EK202030105677,SB11201620286988,TI,F,14/10/1999,20162,SB11201620286988,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,62,74,61,50,57,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,09/04/1997,20203,EK202030238432,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,DERECHO,PRESENCIAL,DERECHO Y AFINES,174,200,188,131,0.0,139,EK202030238432,SB11201520089806,CC,M,09/04/1997,20152,SB11201520089806,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,68,64,56,62,59,FACULT CIENC ECON JURIDICAS Y ADMINISTR,CAMPUS MONTERIA
CC,M,16/03/1998,20203,EK202030090285,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,155,121,142,158,134.0,142,EK202030090285,SB11201420582845,TI,M,16/03/1998,20142,SB11201420582845,CORDOBA,MONTELIBANO,Estrato 1,TECNICOACADEMICO,50,54,60,58,59,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,F,06/03/1998,20203,EK202030180470,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA INDUSTRIAL,PRESENCIAL,INGENIERIA INDUSTRIAL Y AFINES,155,161,183,180,184.0,173,EK202030180470,SB11201420010790,TI,F,06/03/1998,20142,SB11201420010790,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,60,64,69,67,71,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,20/12/1997,20203,EK202030150109,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE ALIMENTOS,PRESENCIAL,INGENIERIA AGROINDUSTRIAL ALIMENTOS Y AFINES,156,123,120,151,130.0,136,EK202030150109,SB11201420289092,TI,F,20/12/1997,20142,SB11201420289092,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,53,51,44,52,49,FACULTAD DE INGENIERIAS,CAMPUS BERASTEGUI
CC,F,19/07/1998,20203,EK202030136472,CORDOBA,MOITOS,AREA RURAL,NO,NO,SI,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,162,158,163,147,105.0,147,EK202030136472,SB11201520427967,TI,F,19/07/1998,20152,SB11201520427967,CORDOBA,MOITOS,Estrato 1,ACADEMICO,68,52,57,50,63,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,20/08/1996,20203,EK202030334526,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,PRESENCIAL,EDUCACION,111,131,107,126,97.0,114,EK202030334526,SB11201320287854,TI,M,20/08/1996,20132,SB11201320287854,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,36,43,52,53,34,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,13/07/1998,20203,EK202030086568,CORDOBA,TIERRALTA,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BIOLOGIA,PRESENCIAL,BIOLOGIA MICROBIOLOGIA Y AFINES,156,189,197,163,182.0,177,EK202030086568,SB11201420185458,TI,F,13/07/1998,20142,SB11201420185458,CORDOBA,TIERRALTA,Estrato 1,ACADEMICO,66,49,65,48,59,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,M,24/01/1998,20203,EK202030090274,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,161,146,161,149,155.0,154,EK202030090274,SB11201420451225,TI,M,24/01/1998,20142,SB11201420451225,CORDOBA,CERETE,Estrato 1,ACADEMICO,61,48,49,59,63,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,M,26/04/1996,20203,EK202030101032,ANTIOQUIA,MEDELLIN,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICAMUSICA,PRESENCIAL,EDUCACION,152,113,159,139,128.0,138,EK202030101032,SB11201220443340,TI,M,26/09/1996,20122,SB11201220443340,CESAR,CURUMANI,Estrato 2,TECNICOACADEMICO,48,41,38,52,50,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/05/1996,20203,EK202030105886,CORDOBA,SAN PELAYO,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,131,148,130,194,144.0,149,EK202030105886,SB11201220458326,TI,F,03/05/1996,20122,SB11201220458326,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,46,48,52,47,53,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,15/12/1995,20203,EK202030180426,CORDOBA,LORICA,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA INDUSTRIAL,PRESENCIAL,INGENIERIA INDUSTRIAL Y AFINES,153,202,157,150,180.0,168,EK202030180426,SB11201220453494,TI,F,15/12/1995,20122,SB11201220453494,CORDOBA,LORICA,Estrato 1,ACADEMICO,66,54,67,68,57,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,31/08/1996,20203,EK202030196083,ANTIOQUIA,MEDELLIN,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MEDICINA VETERINARIA Y ZOOTECNIA,PRESENCIAL,ZOOTECNIA,128,168,146,120,171.0,147,EK202030196083,SB11201320121321,TI,F,31/08/1996,20132,SB11201320121321,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,53,52,57,49,56,FAC DE MEDICINA VETERINARIA Y ZOOTECNIA,MULTICAMPUS
CC,M,18/02/2000,20203,EK202030105667,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 3,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,125,152,150,217,184.0,166,EK202030105667,SB11201620065696,TI,M,18/02/2000,20162,SB11201620065696,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,66,82,62,50,58,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,04/03/1999,20203,EK202030136751,CORDOBA,BUENAVISTA,AREA RURAL,SI,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,124,133,163,158,135.0,143,EK202030136751,SB11201420231423,TI,F,04/03/1999,20142,SB11201420231423,ANTIOQUIA,TURBO,Estrato 2,TECNICOACADEMICO,53,49,40,53,56,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,31/01/1999,20203,EK202030191419,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,132,131,123,130,128.0,129,EK202030191419,SB11201520000192,TI,F,31/01/1999,20152,SB11201520000192,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,49,68,56,57,56,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,12/10/1998,20203,EK202030167972,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,123,163,137,182,81.0,137,EK202030167972,SB11201520360817,TI,F,12/10/1998,20152,SB11201520360817,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,55,64,54,58,62,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,10/09/1999,20203,EK202030176047,CORDOBA,MONTERIA,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,153,134,124,135,161.0,141,EK202030176047,SB11201520524131,TI,M,10/09/1999,20152,SB11201520524131,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,55,38,54,57,58,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,07/12/1999,20203,EK202030136654,CORDOBA,SAN PELAYO,AREA RURAL,SI,SI,NO,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,127,163,142,149,196.0,155,EK202030136654,SB11201620253515,TI,M,07/12/1999,20162,SB11201620253515,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,54,62,56,61,39,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,21/01/1998,20203,EK202030128241,CORDOBA,MOMIL,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,QUIMICA,PRESENCIAL,QUIMICA Y AFINES,146,122,122,138,133.0,132,EK202030128241,SB11201420211002,TI,F,21/01/1998,20142,SB11201420211002,CORDOBA,MOMIL,Estrato 1,ACADEMICO,51,52,44,52,49,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,08/09/1998,20203,EK202030144414,CORDOBA,PLANETA RICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,139,135,146,143,128.0,138,EK202030144414,SB11201320142405,TI,F,08/09/1998,20132,SB11201320142405,CORDOBA,PLANETA RICA,Estrato 1,ACADEMICO,51,48,41,58,46,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,04/07/1997,20203,EK202030140168,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ENFERMERIA,PRESENCIAL,ENFERMERIA,125,140,167,162,139.0,147,EK202030140168,SB11201420253863,TI,F,04/06/1997,20142,SB11201420253863,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,62,54,52,53,58,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,10/12/1997,20203,EK202030195822,CORDOBA,CIENAGA DE ORO,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MEDICINA VETERINARIA Y ZOOTECNIA,PRESENCIAL,ZOOTECNIA,147,162,173,138,87.0,141,EK202030195822,SB11201320057690,TI,F,10/12/1997,20132,SB11201320057690,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,55,54,62,57,54,FAC DE MEDICINA VETERINARIA Y ZOOTECNIA,MULTICAMPUS
CC,F,14/03/1997,20203,EK202030180429,CORDOBA,SAN PELAYO,AREA RURAL,NO,SI,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA INDUSTRIAL,PRESENCIAL,INGENIERIA INDUSTRIAL Y AFINES,117,136,135,150,126.0,133,EK202030180429,SB11201320475480,TI,F,14/03/1997,20132,SB11201320475480,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,51,42,58,48,55,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,19/06/1999,20203,EK202030085328,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,82,117,95,120,131.0,109,EK202030085328,SB11201620486815,TI,F,19/06/1999,20162,SB11201620486815,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,49,52,51,46,50,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,23/03/1997,20203,EK202030088262,CORDOBA,MONTERIA,AREA RURAL,SI,SI,SI,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,QUIMICA,PRESENCIAL,QUIMICA Y AFINES,194,125,113,136,129.0,139,EK202030088262,SB11201420517227,TI,M,23/03/1997,20142,SB11201420517227,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,56,42,48,63,63,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,21/02/1999,20203,EK202030196211,SUCRE,SINCELEJO,CABECERA MUNICIPAL,NO,SI,NO,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MEDICINA VETERINARIA Y ZOOTECNIA,PRESENCIAL,ZOOTECNIA,148,126,171,143,178.0,153,EK202030196211,SB11201520055812,TI,F,21/02/1999,20152,SB11201520055812,SUCRE,SINCELEJO,Estrato 2,ACADEMICO,65,50,62,62,59,FAC DE MEDICINA VETERINARIA Y ZOOTECNIA,MULTICAMPUS
CC,M,01/03/1997,20203,EK202030180416,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA INDUSTRIAL,PRESENCIAL,INGENIERIA INDUSTRIAL Y AFINES,183,114,133,145,146.0,144,EK202030180416,SB11201420260598,TI,M,01/03/1997,20142,SB11201420260598,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,61,48,63,67,76,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,M,09/05/1997,20203,EK202030301912,CORDOBA,SAN PELAYO,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,153,108,156,137,135.0,138,EK202030301912,SB11201420395685,TI,M,09/05/1997,20142,SB11201420395685,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,53,50,55,64,58,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,F,30/03/1996,20203,EK202030105882,SANTAFE DE BOGOTA D.C,BOGOTA DC,CABECERA MUNICIPAL,NO,NO,NO,NO,Estrato 3,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,133,184,152,209,131.0,162,EK202030105882,SB11201320328894,TI,F,30/03/1996,20132,SB11201320328894,BOGOTA,BOGOTA DC,Estrato 2,TECNICOACADEMICO,56,74,57,61,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,09/01/1998,20203,EK202030167742,CORDOBA,LORICA,AREA RURAL,NO,SI,SI,SI,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,113,133,121,146,190.0,141,EK202030167742,SB11201420454377,TI,F,09/01/1998,20142,SB11201420454377,CORDOBA,LORICA,Estrato 1,ACADEMICO,55,44,55,45,57,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,24/01/1993,20203,EK202030211649,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,97,133,120,152,130.0,126,EK202030211649,SB11201220449838,TI,F,24/01/1993,20122,SB11201220449838,CORDOBA,CERETE,Estrato 2,ACADEMICO,50,49,48,50,48,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,03/10/1998,20203,EK202030149649,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,119,140,123,159,0.0,108,EK202030149649,SB11201520300814,TI,F,03/10/1998,20152,SB11201520300814,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,46,43,47,49,51,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,30/10/1997,20203,EK202030086574,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BIOLOGIA,PRESENCIAL,BIOLOGIA MICROBIOLOGIA Y AFINES,141,137,156,151,126.0,142,EK202030086574,SB11201420140582,TI,F,30/10/1997,20142,SB11201420140582,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,61,48,54,64,56,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,27/02/2000,20203,EK202030136725,CORDOBA,MOITOS,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,165,154,173,132,129.0,151,EK202030136725,SB11201520450289,TI,F,27/02/2000,20152,SB11201520450289,CORDOBA,MOITOS,Estrato 1,ACADEMICO,54,46,65,62,60,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,17/12/1998,20203,EK202030140550,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ENFERMERIA,PRESENCIAL,ENFERMERIA,144,144,159,122,146.0,143,EK202030140550,SB11201520566409,TI,F,17/12/1998,20152,SB11201520566409,CORDOBA,CERETE,Estrato 1,ACADEMICO,56,44,53,57,48,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,02/09/1996,20203,EK202030143917,CORDOBA,CIENAGA DE ORO,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,116,135,131,141,184.0,141,EK202030143917,SB11201320292920,TI,F,09/02/1996,20132,SB11201320292920,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,52,49,53,57,50,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,25/12/1998,20203,EK202030136719,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,114,135,146,147,165.0,141,EK202030136719,SB11201520384825,TI,F,25/12/1998,20152,SB11201520384825,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,38,41,55,34,50,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,21/09/1998,20203,EK202030244128,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,87,138,116,127,127.0,119,EK202030244128,SB11201520490042,TI,F,21/09/1998,20152,SB11201520490042,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,38,49,40,40,44,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,28/08/1998,20203,EK202030086256,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BACTERIOLOGIA,PRESENCIAL,BACTERIOLOGIA,159,208,166,161,164.0,172,EK202030086256,SB11201520076802,TI,F,28/08/1998,20152,SB11201520076802,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,72,67,65,80,84,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,07/08/1999,20203,EK202030105672,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,128,129,142,197,194.0,158,EK202030105672,SB11201520344700,TI,F,08/07/1999,20152,SB11201520344700,CORDOBA,MONTERIA,Estrato 2,TECNICOACADEMICO,59,57,57,44,52,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,21/05/1999,20203,EK202030086313,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BACTERIOLOGIA,PRESENCIAL,BACTERIOLOGIA,161,172,167,164,176.0,168,EK202030086313,SB11201420060009,TI,F,21/05/1999,20142,SB11201420060009,CORDOBA,CERETE,Estrato 2,ACADEMICO,64,49,70,55,64,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,04/12/1997,20203,EK202030143920,CORDOBA,SAN PELAYO,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN FINANZAS Y NEGOCIOS INTERNACIONALES,DISTANCIA,ADMINISTRACION,125,170,145,159,139.0,148,EK202030143920,SB11201420395676,TI,F,04/12/1997,20142,SB11201420395676,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,44,53,44,55,48,FACULT CIENC ECON JURIDICAS Y ADMINISTR,MULTICAMPUS
CC,F,17/05/1997,20203,EK202030147137,CORDOBA,LORICA,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,123,144,144,157,168.0,147,EK202030147137,SB11201420504119,TI,F,17/05/1997,20142,SB11201420504119,CORDOBA,LORICA,Estrato 1,ACADEMICO,44,53,51,36,50,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
